id,long,lat,sub_basin,elevation,aap_(mm),riverdist_m,faultdist_m,landuse_type,slop(percent),slop(degrees),geo_unit,des_geouni,climate_type,des_climatetype
117.0,55.601,28.953,Shoor,2005.0,137.0,2375.89,6388.19,mix(poorrange_x),6.32,3.61,Qft2, Low level piedmont fan and valley teraces deposite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
118.0,55.207,28.395,Shoor,1379.0,160.0,486.04,1884.33,lowforest,100.0,45.0,Eja,"Grey and brown weathered , massive dolomite , low weathering thin to medium - bedded dolomite and massive , feature forming , buff dolomitic limestone ( JAHRUM FM . )",A-C-VW,"Warm and dry, with a dry period longer than the humid period"
119.0,55.207,28.395,Shoor,1379.0,160.0,486.04,1884.33,lowforest,100.0,45.0,Eja,"Grey and brown weathered , massive dolomite , low weathering thin to medium - bedded dolomite and massive , feature forming , buff dolomitic limestone ( JAHRUM FM . )",A-C-VW,"Warm and dry, with a dry period longer than the humid period"
120.0,55.207,28.395,Shoor,1379.0,160.0,486.04,1884.33,lowforest,100.0,45.0,Eja,"Grey and brown weathered , massive dolomite , low weathering thin to medium - bedded dolomite and massive , feature forming , buff dolomitic limestone ( JAHRUM FM . )",A-C-VW,"Warm and dry, with a dry period longer than the humid period"
121.0,56.265,29.357,Shoor,2158.0,122.0,1332.98,467.58,mix(modrange_x),4.6,2.63,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
122.0,56.492,29.496,Halil Rud,2841.0,122.0,125.81,1655.96,mix(agri_X),5.13,2.94,Eabvt,Early Albian volcanic tuff,A-K-W,"Hot and dry, with a dry period longer than the humid period"
123.0,56.986,29.204,Halil Rud,2030.0,131.0,2038.98,4028.0,poorrange,27.29,15.26,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
124.0,56.998,29.19,Halil Rud,1973.0,131.0,323.17,2202.73,modrange,20.03,11.32,Qft1,High level piedmont fan and valley terrces deposits,A-C-W,"Hot and dry, with a dry period longer than the humid period"
125.0,56.986,29.202,Halil Rud,2063.0,131.0,1977.43,3893.75,poorrange,24.15,13.57,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
126.0,57.005,29.175,Halil Rud,1944.0,138.0,336.14,1480.8,modrange,15.61,8.87,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
127.0,57.056,29.236,Halil Rud,2101.0,138.0,294.42,1360.63,bagh/grazing area,12.75,7.27,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
128.0,57.001,29.239,Halil Rud,2133.0,138.0,3411.74,4612.57,poorrange,18.71,10.6,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
129.0,56.967,29.195,Halil Rud,2007.0,131.0,316.27,5222.25,poorrange,7.34,4.2,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
130.0,57.088,29.27,Halil Rud,2275.0,138.0,143.54,2821.06,poorrange,2.96,1.69,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
131.0,57.054,29.071,Halil Rud,1897.0,138.0,446.74,342.62,modrange,11.65,6.64,E2m,"Pale red marl ,gypsiferous marl and limestone",A-C-W,"Hot and dry, with a dry period longer than the humid period"
132.0,56.725,29.285,Halil Rud,2510.0,131.0,751.92,4730.15,poorrange,7.84,4.48,Qft2, Low level piedmont fan and valley teraces deposite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
133.0,57.022,29.191,Halil Rud,2090.0,138.0,237.91,1125.28,modrange,6.77,3.87,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
134.0,57.15,29.267,Halil Rud,2444.0,138.0,291.17,887.77,modrange,33.63,18.59,pgr,Plagiogranite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
135.0,57.269,29.353,Namakzar-e Shahdad,3318.0,138.0,928.36,2799.42,modrange,52.25,27.59,Eabvt,Early Albian volcanic tuff,SA-K-M,"Moderate, with a moderate and hot and humid and dry period"
136.0,57.278,29.361,Namakzar-e Shahdad,3318.0,138.0,824.56,3943.18,modrange,26.68,14.94,Eabvt,Early Albian volcanic tuff,SA-K-M,"Moderate, with a moderate and hot and humid and dry period"
137.0,57.283,29.367,Namakzar-e Shahdad,3224.0,138.0,1179.09,4301.47,modrange,39.0,21.3,Eabvt,Early Albian volcanic tuff,SA-K-M,"Moderate, with a moderate and hot and humid and dry period"
138.0,57.304,29.387,Namakzar-e Shahdad,3527.0,138.0,708.39,6186.08,modrange,36.19,19.89,Eabvt,Early Albian volcanic tuff,SA-K-M,"Moderate, with a moderate and hot and humid and dry period"
139.0,57.306,29.389,Namakzar-e Shahdad,3510.0,138.0,645.12,6421.16,modrange,32.59,18.05,Eabvt,Early Albian volcanic tuff,SA-K-M,"Moderate, with a moderate and hot and humid and dry period"
140.0,57.314,29.397,Namakzar-e Shahdad,3440.0,138.0,937.29,7404.26,modrange,22.96,12.93,Edv,Dacitic volcanics,SA-K-M,"Moderate, with a moderate and hot and humid and dry period"
141.0,56.739,29.297,Halil Rud,2554.0,131.0,53.32,3186.37,poorrange,3.07,1.76,E2s," Sandstone , marl and limestone",A-C-W,"Hot and dry, with a dry period longer than the humid period"
142.0,56.739,29.293,Halil Rud,2545.0,131.0,96.89,3252.59,poorrange,15.56,8.85,E2s," Sandstone , marl and limestone",A-C-W,"Hot and dry, with a dry period longer than the humid period"
143.0,57.883,28.867,Halil Rud,1846.0,94.0,561.96,968.56,mix(woodland_x),15.16,8.62,Edavt,Early Devonian volcanic tuff,A-C-W,"Hot and dry, with a dry period longer than the humid period"
144.0,57.95,28.883,Halil Rud,3138.0,94.0,1839.56,193.1,mix(woodland_x),32.27,17.88,Edsv,Early Devonian subaqueous volcanic rocks,SA-K-M,"Moderate, with a moderate and hot and humid and dry period"
145.0,57.8,28.817,Halil Rud,1240.0,94.0,131.48,293.23,modrange,30.5,16.96,Eav,Early Archean volcanic rocks,A-C-VW,"Warm and dry, with a dry period longer than the humid period"
146.0,57.067,29.333,Halil Rud,2527.0,138.0,1224.67,264.36,mix(poorrange_x),28.0,15.64,E2s," Sandstone , marl and limestone",A-C-W,"Hot and dry, with a dry period longer than the humid period"
147.0,57.153,29.11,Halil Rud,2416.0,138.0,361.5,539.79,mix(woodland_x),13.18,7.51,E2s," Sandstone , marl and limestone",A-C-W,"Hot and dry, with a dry period longer than the humid period"
148.0,57.151,29.268,Halil Rud,2475.0,138.0,270.13,740.9,modrange,18.45,10.45,pgr,Plagiogranite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
149.0,57.15,29.283,Halil Rud,2591.0,138.0,1319.85,185.84,modrange,14.2,8.08,pgr,Plagiogranite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
150.0,57.068,29.333,Halil Rud,2488.0,138.0,1134.85,260.68,mix(poorrange_x),24.39,13.7,E2s," Sandstone , marl and limestone",A-C-W,"Hot and dry, with a dry period longer than the humid period"
151.0,56.951,29.3,Halil Rud,2284.0,131.0,590.85,2846.85,modrange,4.3,2.46,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
152.0,57.122,29.285,Halil Rud,2418.0,138.0,75.12,2473.36,modrange,5.95,3.4,Qft2, Low level piedmont fan and valley teraces deposite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
153.0,56.37,28.859,Shoor,2345.0,133.0,61.8,3822.07,modrange,6.23,3.57,Qft1,High level piedmont fan and valley terrces deposits,A-C-W,"Hot and dry, with a dry period longer than the humid period"
154.0,56.917,29.183,Halil Rud,2133.0,131.0,2055.19,9863.78,mix(woodland_x),2.86,1.64,Murc, Red conglomerate,A-C-W,"Hot and dry, with a dry period longer than the humid period"
155.0,56.917,29.181,Halil Rud,2123.0,131.0,2242.62,9862.26,mix(woodland_x),4.58,2.62,Murc, Red conglomerate,A-C-W,"Hot and dry, with a dry period longer than the humid period"
156.0,56.983,29.172,Halil Rud,1985.0,131.0,1625.29,3595.35,poorrange,4.2,2.4,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
157.0,56.983,29.168,Halil Rud,1967.0,131.0,1797.62,3747.39,poorrange,11.9,6.79,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
158.0,56.983,29.167,Halil Rud,1967.0,131.0,1748.35,3792.55,poorrange,10.51,6.0,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
159.0,57.0,29.153,Halil Rud,1900.0,131.0,293.88,3261.84,modrange,18.29,10.37,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
160.0,57.0,29.15,Halil Rud,1896.0,131.0,184.78,3269.59,modrange,8.1,4.63,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
161.0,56.744,29.26,Halil Rud,2428.0,131.0,775.85,4094.8,mix(poorrange_x),4.99,2.86,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
162.0,57.417,29.167,Namakzar-e Shahdad,2638.0,138.0,1270.88,5361.73,poorrange,2.15,1.23,Qft1,High level piedmont fan and valley terrces deposits,A-C-W,"Hot and dry, with a dry period longer than the humid period"
163.0,57.431,29.165,Namakzar-e Shahdad,2650.0,138.0,2108.05,6433.15,goodrange,8.17,4.67,K1c,Sandstone and conglomerate,A-C-W,"Hot and dry, with a dry period longer than the humid period"
164.0,56.611,29.543,Shur Ab,2778.0,110.0,1110.95,8667.77,woodland2,23.05,12.98,Plav," Andesitic lavas with minor basaltic andesite , tuff and breccias interbedded with volcanoclastic sandstone and boulder conglomerate ( Bazman Volcanism )",A-K-W,"Hot and dry, with a dry period longer than the humid period"
165.0,56.722,29.281,Halil Rud,2473.0,131.0,586.46,5084.67,poorrange,9.99,5.7,Qft2, Low level piedmont fan and valley teraces deposite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
166.0,56.725,29.272,Halil Rud,2422.0,131.0,1151.87,5011.12,agri,10.07,5.75,Qft2, Low level piedmont fan and valley teraces deposite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
167.0,56.397,29.458,Halil Rud,2618.0,122.0,860.2,92.05,poorrange,6.25,3.58,sr,Serpentinite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
168.0,57.888,28.906,Halil Rud,1988.0,94.0,850.89,965.37,urban,9.62,5.49,Edavt,Early Devonian volcanic tuff,A-C-W,"Hot and dry, with a dry period longer than the humid period"
169.0,56.814,29.45,Shur Ab,3583.0,131.0,662.71,6118.52,woodland2,36.07,19.83,PLgr,Proterozoic laterite-bauxite,SA-K-M,"Moderate, with a moderate and hot and humid and dry period"
170.0,56.931,29.332,Halil Rud,2387.0,131.0,283.45,704.27,modrange,2.72,1.56,Eabvt,Early Albian volcanic tuff,A-C-W,"Hot and dry, with a dry period longer than the humid period"
171.0,57.91,29.101,Namakzar-e Shahdad,1999.0,112.0,1322.42,1067.8,modrange,18.2,10.32,Edavt,Early Devonian volcanic tuff,A-C-W,"Hot and dry, with a dry period longer than the humid period"
172.0,57.907,29.104,Namakzar-e Shahdad,1995.0,112.0,1707.92,1222.37,modrange,16.48,9.36,Edavt,Early Devonian volcanic tuff,A-C-W,"Hot and dry, with a dry period longer than the humid period"
173.0,57.901,29.101,Namakzar-e Shahdad,2080.0,112.0,2180.73,1598.03,modrange,32.73,18.12,Edavt,Early Devonian volcanic tuff,A-C-W,"Hot and dry, with a dry period longer than the humid period"
174.0,57.938,29.017,Namakzar-e Shahdad,2385.0,112.0,1164.29,869.22,modrange,15.09,8.58,Edsv,Early Devonian subaqueous volcanic rocks,A-C-W,"Hot and dry, with a dry period longer than the humid period"
175.0,57.08,29.285,Halil Rud,2260.0,138.0,293.1,1847.39,poorrange,27.05,15.14,Qft2, Low level piedmont fan and valley teraces deposite,A-C-W,"Hot and dry, with a dry period longer than the humid period"
176.0,56.983,29.201,Halil Rud,2041.0,131.0,1760.79,4073.07,poorrange,17.52,9.94,Mur,"Red marl , gypsiferous marl , sandstone and conglomerate (Upper Red Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
177.0,61.0,28.642,Bampur,2656.0,81.0,2055.16,5923.32,verylowforest,13.39,7.63,Qabvs,Quaternary ablation valley sediments,A-C-W,"Hot and dry, with a dry period longer than the humid period"
178.0,51.129,31.3,Karun,2073.0,158.0,534.95,9240.53,modrange,26.62,14.91,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
179.0,51.088,31.346,Karun,2223.0,158.0,210.77,11001.78,agri,11.18,6.38,Qft2, Low level piedmont fan and valley teraces deposite,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
180.0,51.156,30.464,Zohreh,1761.0,152.0,1529.84,23777.18,mix(bagh_X),23.09,13.0,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
181.0,51.156,30.458,Zohreh,1592.0,152.0,1987.34,23993.34,lowforest,35.08,19.33,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
182.0,51.161,30.454,Zohreh,1444.0,152.0,2293.87,24596.33,lowforest,25.38,14.24,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
183.0,51.165,30.458,Zohreh,1467.0,152.0,1826.53,24808.73,lowforest,24.65,13.85,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
184.0,51.167,30.982,Karun,1867.0,176.0,293.37,11372.88,mix(agri_dryfarming),6.81,3.9,PeEpd, Blue and purple shale and marl interbedded with the argillaceous limestone ( Pabdeh Fm. ),SA-C-W,"Hot and dry, with a dry period longer than the humid period"
185.0,51.167,30.982,Karun,1867.0,176.0,293.37,11372.88,mix(agri_dryfarming),6.81,3.9,PeEpd, Blue and purple shale and marl interbedded with the argillaceous limestone ( Pabdeh Fm. ),SA-C-W,"Hot and dry, with a dry period longer than the humid period"
186.0,51.166,30.977,Karun,1966.0,176.0,779.26,10960.9,mix(agri_dryfarming),8.65,4.95,PeEpd, Blue and purple shale and marl interbedded with the argillaceous limestone ( Pabdeh Fm. ),SA-C-W,"Hot and dry, with a dry period longer than the humid period"
187.0,51.167,30.976,Karun,1932.0,176.0,834.8,10815.55,mix(agri_dryfarming),23.57,13.26,PeEpd, Blue and purple shale and marl interbedded with the argillaceous limestone ( Pabdeh Fm. ),SA-C-W,"Hot and dry, with a dry period longer than the humid period"
188.0,51.167,30.975,Karun,1967.0,176.0,935.26,10723.85,mix(agri_dryfarming),31.3,17.38,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
189.0,51.135,30.986,Karun,2402.0,176.0,1387.72,13580.85,modforest,31.09,17.27,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
190.0,51.134,30.986,Karun,2434.0,176.0,1464.86,13645.13,modforest,30.24,16.83,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
191.0,51.143,30.994,Karun,2119.0,176.0,303.87,13774.79,mix(agri_dryfarming),36.69,20.15,PeEpd, Blue and purple shale and marl interbedded with the argillaceous limestone ( Pabdeh Fm. ),SA-C-W,"Hot and dry, with a dry period longer than the humid period"
192.0,51.142,30.993,Karun,2144.0,176.0,431.36,13745.24,mix(agri_dryfarming),26.25,14.71,PeEpd, Blue and purple shale and marl interbedded with the argillaceous limestone ( Pabdeh Fm. ),SA-C-W,"Hot and dry, with a dry period longer than the humid period"
193.0,51.142,30.993,Karun,2144.0,176.0,431.36,13745.24,mix(agri_dryfarming),26.25,14.71,PeEpd, Blue and purple shale and marl interbedded with the argillaceous limestone ( Pabdeh Fm. ),SA-C-W,"Hot and dry, with a dry period longer than the humid period"
